"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
"8.30","0.20","0.49","1.70","0.038","38.00","167.00","0.9939","3.05","0.37","10.10","6"
"6.60","0.30","0.24","1.20","0.034","17.00","121.00","0.9933","3.13","0.36","9.20","5"
"6.90","0.21","0.49","1.40","0.041","15.00","164.00","0.9927","3.25","0.63","11.00","5"
"6.60","0.21","0.49","18.15","0.042","41.00","158.00","0.9997","3.28","0.39","8.70","6"
"7.20","0.27","0.74","12.50","0.037","47.00","156.00","0.9981","3.04","0.44","8.70","5"
"7.90","0.28","0.49","7.70","0.045","48.00","195.00","0.9954","3.04","0.55","11.00","6"
"6.60","0.21","0.49","18.15","0.042","41.00","158.00","0.9997","3.28","0.39","8.70","6"
"7.50","0.23","0.49","7.70","0.049","61.00","209.00","0.9941","3.14","0.30","11.10","7"
"7.10","0.18","0.74","15.60","0.044","44.00","176.00","0.9996","3.38","0.67","9.00","6"
"8.50","0.15","0.49","1.50","0.031","17.00","122.00","0.9932","3.03","0.40","10.30","6"
"8.90","0.13","0.49","1.00","0.028","6.00","24.00","0.9926","2.91","0.32","9.90","5"
"8.10","0.28","0.49","1.00","0.04","32.00","148.00","0.9936","3.13","0.41","10.00","6"
"6.00","0.17","0.49","1.00","0.034","26.00","106.00","0.992","3.21","0.42","9.80","6"
"7.10","0.18","0.74","15.60","0.044","44.00","176.00","0.9996","3.38","0.67","9.00","6"
"7.30","0.14","0.49","1.10","0.038","28.00","99.00","0.9928","3.20","0.72","10.60","6"
"7.90","0.12","0.49","5.20","0.049","33.00","152.00","0.9952","3.18","0.47","10.60","6"
"6.70","0.29","0.49","4.70","0.034","35.00","156.00","0.9945","3.13","0.45","9.90","6"
"6.70","0.30","0.49","4.80","0.034","36.00","158.00","0.9945","3.12","0.45","9.90","6"
"7.10","0.36","0.24","1.80","0.025","32.00","102.00","0.9903","3.34","0.59","12.80","6"
"7.90","0.18","0.49","5.20","0.051","36.00","157.00","0.9953","3.18","0.48","10.60","6"
"6.60","0.19","0.99","1.20","0.122","45.00","129.00","0.9936","3.09","0.31","8.70","6"
"6.90","0.30","0.49","7.60","0.057","25.00","156.00","0.9962","3.43","0.63","11.00","7"
"6.90","0.24","0.49","1.30","0.032","35.00","148.00","0.9932","3.45","0.57","10.70","7"
"7.60","0.23","0.49","10.00","0.036","45.00","182.00","0.9967","3.08","0.58","9.60","6"
"7.80","0.30","0.74","1.80","0.033","33.00","156.00","0.991","3.29","0.52","12.80","6"
"9.10","0.28","0.49","2.00","0.059","10.00","112.00","0.9958","3.15","0.46","10.10","5"
"7.10","0.34","0.49","1.50","0.027","26.00","126.00","0.99","3.30","0.33","12.20","7"
"7.80","0.30","0.74","1.80","0.033","33.00","156.00","0.991","3.29","0.52","12.80","6"
"8.50","0.19","0.49","3.50","0.044","29.00","117.00","0.9938","3.14","0.51","10.10","6"
"7.60","0.18","0.49","18.05","0.046","36.00","158.00","0.9996","3.06","0.41","9.20","5"
"6.60","0.30","0.74","4.60","0.041","36.00","159.00","0.9946","3.21","0.45","9.90","5"
"6.90","0.22","0.49","7.00","0.063","50.00","168.00","0.9957","3.54","0.50","10.30","6"
"7.80","0.26","0.49","3.10","0.045","21.00","116.00","0.9931","3.16","0.35","10.30","5"
"8.50","0.17","0.49","8.80","0.048","23.00","108.00","0.9947","2.88","0.34","10.50","4"
"6.80","0.17","0.74","2.40","0.053","61.00","182.00","0.9953","3.63","0.76","10.50","6"
"6.20","0.27","0.49","1.40","0.05","20.00","74.00","0.9931","3.32","0.44","9.80","6"
"7.10","0.64","0.49","1.80","0.05","17.00","128.00","0.9946","3.31","0.58","10.60","4"
"6.40","0.18","0.74","11.90","0.046","54.00","168.00","0.9978","3.58","0.68","10.10","5"
"7.60","0.31","0.49","13.40","0.062","50.00","191.00","0.9989","3.22","0.53","9.00","4"
"9.80","0.31","0.49","15.40","0.046","13.00","119.00","1.0004","3.18","0.45","9.50","5"
"9.00","0.30","0.49","7.20","0.039","32.00","84.00","0.9938","2.94","0.32","11.50","6"
"6.40","0.18","0.74","11.90","0.046","54.00","168.00","0.9978","3.58","0.68","10.10","5"
"6.40","0.25","0.74","7.80","0.045","52.00","209.00","0.9956","3.21","0.42","9.20","6"
"9.30","0.31","0.49","1.30","0.042","34.00","147.00","0.9948","3.11","0.46","9.80","5"
"6.40","0.25","0.74","7.80","0.045","52.00","209.00","0.9956","3.21","0.42","9.20","6"
"7.30","0.30","0.74","13.50","0.039","46.00","165.00","0.9982","3.02","0.40","8.70","5"
"7.90","0.14","0.74","1.20","0.028","30.00","165.00","0.991","3.08","0.82","12.30","6"
"6.80","0.21","0.74","1.20","0.047","25.00","111.00","0.9916","3.13","0.41","10.70","6"
"7.00","0.29","0.49","3.80","0.047","37.00","136.00","0.9938","2.95","0.40","9.40","6"
"6.40","0.27","0.49","7.30","0.046","53.00","206.00","0.9956","3.24","0.43","9.20","6"
"6.60","0.55","0.01","2.70","0.034","56.00","122.00","0.9906","3.15","0.30","11.90","5"
"6.40","0.27","0.49","7.30","0.046","53.00","206.00","0.9956","3.24","0.43","9.20","6"
"6.30","0.24","0.74","1.40","0.172","24.00","108.00","0.9932","3.27","0.39","9.90","6"
"6.70","0.33","0.49","1.60","0.167","20.00","94.00","0.9914","3.11","0.50","11.40","6"
"8.20","0.34","0.49","8.00","0.046","55.00","223.00","0.996","3.08","0.52","10.70","6"
"5.60","0.39","0.24","4.70","0.034","27.00","77.00","0.9906","3.28","0.36","12.70","5"
"6.70","0.41","0.01","2.80","0.048","39.00","137.00","0.9942","3.24","0.35","9.50","5"
"7.10","0.26","0.49","2.20","0.032","31.00","113.00","0.9903","3.37","0.42","12.90","9"
"7.50","0.32","0.49","1.70","0.031","44.00","109.00","0.9906","3.07","0.46","12.50","6"
"6.90","0.27","0.49","23.50","0.057","59.00","235.00","1.0024","2.98","0.47","8.60","5"
"7.50","0.32","0.49","1.70","0.031","44.00","109.00","0.9906","3.07","0.46","12.50","6"
"8.20","0.26","0.49","5.20","0.04","19.00","100.00","0.9941","3.12","0.34","10.10","6"
"7.80","0.26","0.49","3.20","0.027","28.00","87.00","0.9919","3.03","0.32","11.30","7"
"8.00","0.14","0.49","1.50","0.035","42.00","120.00","0.9928","3.26","0.40","10.60","7"
"8.00","0.29","0.49","11.70","0.035","40.00","131.00","0.9958","3.14","0.34","10.80","5"
"6.90","0.34","0.49","7.30","0.045","61.00","206.00","0.9957","3.09","0.40","9.00","6"
"6.20","0.20","0.49","1.60","0.065","17.00","143.00","0.9937","3.22","0.52","9.20","6"
"6.40","0.37","0.49","13.30","0.045","53.00","243.00","0.9982","3.14","0.48","8.50","6"
"6.20","0.22","0.49","6.00","0.029","31.00","128.00","0.9928","3.41","0.36","11.30","8"
"7.80","0.26","0.49","3.20","0.027","28.00","87.00","0.9919","3.03","0.32","11.30","7"
"8.90","0.32","0.49","1.60","0.05","17.00","131.00","0.9956","3.13","0.34","9.40","5"
"7.00","0.14","0.49","5.90","0.053","22.00","118.00","0.9954","3.36","0.36","9.40","6"
"6.40","0.26","0.49","6.40","0.037","37.00","161.00","0.9954","3.38","0.53","9.70","6"
"9.00","0.22","0.49","10.40","0.048","52.00","195.00","0.9987","3.31","0.44","10.20","6"
"8.90","0.32","0.49","1.60","0.05","17.00","131.00","0.9956","3.13","0.34","9.40","5"
"8.20","0.20","0.49","3.50","0.057","14.00","108.00","0.9928","3.19","0.35","11.50","6"
"7.80","0.15","0.24","7.70","0.047","21.00","98.00","0.9951","2.94","0.31","9.60","6"
"6.90","0.25","0.24","1.80","0.053","6.00","121.00","0.993","3.23","0.70","11.40","5"
"8.20","0.20","0.49","3.50","0.057","14.00","108.00","0.9928","3.19","0.35","11.50","6"
"7.40","0.19","0.49","6.70","0.037","15.00","110.00","0.9938","3.20","0.38","11.00","7"
"7.50","0.14","0.74","1.60","0.035","21.00","126.00","0.9933","3.26","0.45","10.20","6"
"7.80","0.49","0.49","7.00","0.043","29.00","149.00","0.9952","3.21","0.33","10.00","5"
"8.10","0.12","0.49","1.20","0.042","43.00","160.00","0.9934","3.13","0.48","9.70","6"
"7.60","0.47","0.49","13.00","0.239","42.00","220.00","0.9988","2.96","0.51","9.20","5"
"7.90","0.22","0.49","3.80","0.042","26.00","105.00","0.993","3.10","0.39","10.50","5"
"6.40","0.22","0.49","7.50","0.054","42.00","151.00","0.9948","3.27","0.52","10.10","6"
"7.30","0.19","0.49","15.55","0.058","50.00","134.00","0.9998","3.42","0.36","9.10","7"
"7.50","0.24","0.49","9.40","0.048","50.00","149.00","0.9962","3.17","0.59","10.50","7"
"6.40","0.22","0.49","7.50","0.054","42.00","151.00","0.9948","3.27","0.52","10.10","6"
"7.10","0.30","0.49","1.60","0.045","31.00","100.00","0.9942","3.40","0.59","10.20","5"
"8.20","0.29","0.49","1.00","0.044","29.00","118.00","0.9928","3.24","0.36","10.90","4"
"7.90","0.33","0.28","31.60","0.053","35.00","176.00","1.0103","3.15","0.38","8.80","6"
"6.60","0.46","0.49","7.40","0.052","19.00","184.00","0.9956","3.11","0.38","9.00","5"
"5.80","0.15","0.49","1.10","0.048","21.00","98.00","0.9929","3.19","0.48","9.20","5"
"6.60","0.325","0.49","7.70","0.049","53.00","217.00","0.996","3.16","0.40","9.30","5"
"6.60","0.27","0.49","7.80","0.049","62.00","217.00","0.9959","3.17","0.45","9.40","6"
"6.70","0.21","0.49","1.40","0.047","30.00","114.00","0.9914","2.92","0.42","10.80","7"
"8.10","0.28","0.46","15.40","0.059","32.00","177.00","1.0004","3.27","0.58","9.00","4"
"6.50","0.13","0.37","1.00","0.036","48.00","114.00","0.9911","3.41","0.51","11.50","8"
"7.80","0.445","0.56","1.00","0.04","8.00","84.00","0.9938","3.25","0.43","10.80","5"
"7.90","0.18","0.33","1.20","0.033","20.00","72.00","0.9922","3.12","0.38","10.50","7"
"7.80","0.24","0.18","6.70","0.046","33.00","160.00","0.9963","3.20","0.56","9.80","6"
"7.00","0.35","0.30","6.50","0.028","27.00","87.00","0.9936","3.40","0.42","11.40","7"
"6.60","0.26","0.31","4.80","0.138","41.00","168.00","0.9951","3.20","0.38","9.30","5"
"6.60","0.27","0.31","5.30","0.137","35.00","163.00","0.9951","3.20","0.38","9.30","5"
"6.80","0.22","0.29","8.90","0.046","82.00","188.00","0.9955","3.30","0.44","10.30","6"
"6.20","0.27","0.32","8.80","0.047","65.00","224.00","0.9961","3.17","0.47","8.90","5"
"7.00","0.35","0.30","6.50","0.028","27.00","87.00","0.9936","3.40","0.42","11.40","7"
"6.40","0.35","0.20","5.70","0.034","18.00","117.00","0.9944","3.33","0.43","10.10","5"
"7.60","0.32","0.34","18.35","0.054","44.00","197.00","1.0008","3.22","0.55","9.00","5"
"6.30","0.31","0.30","10.00","0.046","49.00","212.00","0.9962","3.74","0.55","11.90","6"
"7.20","0.25","0.28","14.40","0.055","55.00","205.00","0.9986","3.12","0.38","9.00","7"
"7.20","0.25","0.28","14.40","0.055","55.00","205.00","0.9986","3.12","0.38","9.00","7"
"7.20","0.25","0.28","14.40","0.055","55.00","205.00","0.9986","3.12","0.38","9.00","7"
"7.40","0.26","0.37","9.40","0.047","42.00","147.00","0.9982","3.46","0.72","10.00","5"
"6.70","0.25","0.26","1.55","0.041","118.50","216.00","0.9949","3.55","0.63","9.40","3"
"7.10","0.16","0.25","1.30","0.034","28.00","123.00","0.9915","3.27","0.55","11.40","6"
"9.00","0.43","0.30","1.50","0.05","7.00","175.00","0.9951","3.11","0.45","9.70","4"
"7.20","0.25","0.28","14.40","0.055","55.00","205.00","0.9986","3.12","0.38","9.00","7"
"6.70","0.265","0.22","8.60","0.048","54.00","198.00","0.9955","3.25","0.41","10.20","5"
"7.70","0.12","0.32","1.40","0.06","47.00","150.00","0.9952","3.37","0.42","9.20","6"
"7.20","0.21","0.33","3.00","0.036","35.00","132.00","0.9928","3.25","0.40","11.00","6"
"6.90","0.18","0.30","2.00","0.038","39.00","190.00","0.9914","3.32","0.37","12.20","6"
"6.30","0.26","0.29","2.20","0.043","35.00","175.00","0.9918","3.38","0.43","11.60","6"
"6.70","0.26","0.30","1.80","0.043","25.00","121.00","0.9944","3.44","0.61","10.20","6"
"7.90","0.29","0.36","11.10","0.033","43.00","208.00","0.9969","3.14","0.46","10.30","5"
"6.70","0.33","0.42","6.40","0.058","27.00","151.00","0.9954","3.16","0.44","9.60","5"
"6.70","0.31","0.42","6.40","0.057","25.00","148.00","0.9955","3.16","0.45","9.60","5"
"6.60","0.25","0.31","1.50","0.035","32.00","127.00","0.9921","3.41","0.47","11.30","6"
"6.40","0.24","0.22","1.50","0.038","38.00","157.00","0.9934","3.41","0.55","9.90","6"
"6.80","0.22","0.30","13.60","0.055","50.00","180.00","0.9984","3.44","0.39","9.80","5"
"8.10","0.31","0.24","1.60","0.032","10.00","67.00","0.9924","3.08","0.47","10.50","5"
"7.00","0.20","0.30","6.10","0.037","31.00","120.00","0.9939","3.24","0.51","10.80","5"
"7.90","0.18","0.37","3.00","0.061","25.00","178.00","0.995","3.22","0.51","10.00","6"
"6.60","0.34","0.27","6.20","0.059","23.00","136.00","0.9957","3.30","0.49","10.10","6"
"6.80","0.30","0.24","6.60","0.123","35.00","116.00","0.9953","3.07","0.48","9.40","5"
"6.50","0.18","0.34","1.60","0.04","43.00","148.00","0.9912","3.32","0.59","11.50","8"
"6.80","0.27","0.32","1.50","0.044","19.00","142.00","0.9921","3.10","0.43","9.90","6"
"8.20","0.15","0.48","2.70","0.052","24.00","190.00","0.995","3.50","0.45","10.90","7"
"7.50","0.40","1.00","19.50","0.041","33.00","148.00","0.9977","3.24","0.38","12.00","6"
"6.50","0.18","0.34","1.60","0.04","43.00","148.00","0.9912","3.32","0.59","11.50","8"
"6.90","0.17","0.22","4.60","0.064","55.00","152.00","0.9952","3.29","0.37","9.30","6"
"7.00","0.30","0.32","6.40","0.034","28.00","97.00","0.9924","3.23","0.44","11.80","6"
"7.60","0.445","0.44","14.50","0.045","68.00","212.00","0.9986","3.48","0.36","10.00","6"
"6.80","0.30","0.24","6.60","0.123","35.00","116.00","0.9953","3.07","0.48","9.40","5"
"7.50","0.22","0.33","6.70","0.036","45.00","138.00","0.9939","3.20","0.68","11.40","6"
"9.20","0.23","0.30","1.10","0.031","40.00","99.00","0.9929","2.94","0.30","10.40","6"
"8.70","0.34","0.46","13.80","0.055","68.00","198.00","0.9988","3.36","0.37","9.50","6"
"6.60","0.545","0.04","2.50","0.031","48.00","111.00","0.9906","3.14","0.32","11.90","5"
"8.10","0.30","0.31","1.10","0.041","49.00","123.00","0.9914","2.99","0.45","11.10","6"
"6.90","0.16","0.30","9.60","0.057","50.00","185.00","0.9978","3.39","0.38","9.60","6"
"7.50","0.15","0.38","1.80","0.054","19.00","101.00","0.9946","3.24","0.44","10.00","5"
"8.40","0.29","0.29","1.05","0.032","4.00","55.00","0.9908","2.91","0.32","11.40","4"
"6.60","0.37","0.47","6.50","0.061","23.00","150.00","0.9954","3.14","0.45","9.60","6"
"7.70","0.38","0.40","2.00","0.038","28.00","152.00","0.9906","3.18","0.32","12.90","6"
"6.30","0.25","0.23","14.90","0.039","47.00","142.00","0.99705","3.14","0.35","9.70","6"
"8.30","0.30","0.36","10.00","0.042","33.00","169.00","0.9982","3.23","0.51","9.30","6"
"6.10","0.34","0.31","12.00","0.053","46.00","238.00","0.9977","3.16","0.48","8.60","5"
"7.50","0.22","0.29","4.80","0.05","33.00","87.00","0.994","3.14","0.42","9.90","5"
"8.30","0.30","0.36","10.00","0.042","33.00","169.00","0.9982","3.23","0.51","9.30","6"
"8.00","0.27","0.24","1.20","0.044","20.00","102.00","0.9929","3.28","0.42","10.90","5"
"6.10","0.17","0.27","1.50","0.056","45.00","135.00","0.9924","3.20","0.43","10.20","6"
"6.70","0.16","0.28","2.50","0.046","40.00","153.00","0.9921","3.38","0.51","11.40","7"
"7.40","0.23","0.25","1.40","0.049","43.00","141.00","0.9934","3.42","0.54","10.20","7"
"6.40","0.16","0.28","2.20","0.042","33.00","93.00","0.9914","3.31","0.43","11.10","6"
"6.30","0.25","0.23","14.90","0.039","47.00","142.00","0.99705","3.14","0.35","9.70","6"
"6.70","0.27","0.25","8.00","0.053","54.00","202.00","0.9961","3.22","0.43","9.30","5"
"6.90","0.29","0.23","8.60","0.056","56.00","215.00","0.9967","3.17","0.44","8.80","5"
"6.60","0.62","0.20","8.70","0.046","81.00","224.00","0.99605","3.17","0.44","9.30","5"
"6.70","0.27","0.25","8.00","0.053","54.00","202.00","0.9961","3.22","0.43","9.30","5"
"6.60","0.32","0.26","7.70","0.054","56.00","209.00","0.9961","3.17","0.45","8.80","5"
"6.60","0.37","0.07","1.40","0.048","58.00","144.00","0.9922","3.17","0.38","10.00","5"
"7.80","0.39","0.26","9.90","0.059","33.00","181.00","0.9955","3.04","0.42","10.90","6"
"6.50","0.18","0.26","1.40","0.041","40.00","141.00","0.9941","3.34","0.72","9.50","6"
"7.80","0.39","0.26","9.90","0.059","33.00","181.00","0.9955","3.04","0.42","10.90","6"
"6.60","0.25","0.35","14.00","0.069","42.00","163.00","0.999","3.56","0.47","9.80","5"
"6.50","0.18","0.26","1.40","0.041","40.00","141.00","0.9941","3.34","0.72","9.50","6"
"6.40","0.15","0.36","1.80","0.034","43.00","150.00","0.9922","3.42","0.69","11.00","8"
"8.40","0.17","0.31","5.40","0.052","47.00","150.00","0.9953","3.24","0.38","9.80","5"
"6.10","0.32","0.37","1.80","0.051","13.00","200.00","0.9945","3.49","0.44","10.50","4"
"8.50","0.21","0.26","9.25","0.034","73.00","142.00","0.9945","3.05","0.37","11.40","6"
"8.70","0.45","0.40","1.50","0.067","17.00","100.00","0.9957","3.27","0.57","10.10","6"
"6.70","0.24","0.29","6.80","0.038","54.00","127.00","0.9932","3.33","0.46","11.60","7"
"8.50","0.21","0.26","9.25","0.034","73.00","142.00","0.9945","3.05","0.37","11.40","6"
"7.40","0.33","0.26","2.60","0.04","29.00","115.00","0.9913","3.07","0.52","11.80","7"
"7.20","0.26","0.30","2.10","0.033","50.00","158.00","0.9909","3.33","0.43","12.10","7"
"8.20","0.36","0.29","7.60","0.035","37.00","122.00","0.9939","3.16","0.34","12.00","5"
"7.80","0.20","0.24","1.60","0.026","26.00","189.00","0.991","3.08","0.74","12.10","7"
"9.40","0.16","0.30","1.40","0.042","26.00","176.00","0.9954","3.15","0.46","9.10","5"
"6.40","0.33","0.24","1.60","0.054","25.00","117.00","0.9943","3.36","0.50","9.30","5"
"7.80","0.22","0.36","1.40","0.056","21.00","153.00","0.993","3.20","0.53","10.40","6"
"7.40","0.35","0.31","17.95","0.062","42.00","187.00","1.0002","3.27","0.64","9.10","5"
"6.70","0.37","0.41","6.30","0.061","22.00","149.00","0.9953","3.16","0.47","9.60","6"
"6.90","0.25","0.27","9.05","0.039","37.00","128.00","0.9936","3.27","0.34","11.30","8"
"6.40","0.26","0.21","7.10","0.04","35.00","162.00","0.9956","3.39","0.58","9.90","6"
"7.60","0.30","0.22","10.20","0.049","57.00","191.00","0.9966","3.08","0.40","9.30","6"
"9.40","0.16","0.23","1.60","0.042","14.00","67.00","0.9942","3.07","0.32","9.50","5"
"6.40","0.26","0.21","7.10","0.04","35.00","162.00","0.9956","3.39","0.58","9.90","6"
"7.60","0.38","0.20","3.40","0.046","9.00","116.00","0.9944","3.15","0.41","9.40","5"
"7.50","0.33","0.39","12.40","0.065","29.00","119.00","0.9974","3.16","0.39","9.40","5"
"6.60","0.36","0.21","1.50","0.049","39.00","184.00","0.9928","3.18","0.41","9.90","6"
"7.20","0.15","0.38","1.20","0.038","18.00","110.00","0.9917","3.19","0.43","11.10","6"
"8.20","0.42","0.29","4.10","0.03","31.00","100.00","0.9911","3.00","0.32","12.80","7"
"6.80","0.30","0.35","2.80","0.038","10.00","164.00","0.9912","3.09","0.53","12.00","6"
"7.20","0.50","0.00","0.80","0.034","46.00","114.00","0.9932","3.19","0.34","9.20","4"
"6.00","0.26","0.29","1.00","0.032","27.00","96.00","0.9896","3.38","0.44","12.30","6"
"6.80","0.30","0.35","2.80","0.038","10.00","164.00","0.9912","3.09","0.53","12.00","6"
"8.20","0.42","0.29","4.10","0.03","31.00","100.00","0.9911","3.00","0.32","12.80","7"
"7.30","0.19","0.24","6.30","0.054","34.00","231.00","0.9964","3.36","0.54","10.00","6"
"6.50","0.32","0.12","11.50","0.033","35.00","165.00","0.9974","3.22","0.32","9.00","5"
"7.10","0.32","0.40","1.50","0.034","13.00","84.00","0.9944","3.42","0.60","10.40","5"
"6.50","0.32","0.12","11.50","0.033","35.00","165.00","0.9974","3.22","0.32","9.00","5"
"7.70","0.44","0.24","11.20","0.031","41.00","167.00","0.9948","3.12","0.43","11.30","7"
"7.70","0.44","0.24","11.20","0.031","41.00","167.00","0.9948","3.12","0.43","11.30","7"
"7.40","0.49","0.24","15.10","0.03","34.00","153.00","0.9953","3.13","0.51","12.00","7"
"7.70","0.44","0.24","11.20","0.031","41.00","167.00","0.9948","3.12","0.43","11.30","7"
"7.40","0.49","0.24","15.10","0.03","34.00","153.00","0.9953","3.13","0.51","12.00","7"
"6.40","0.21","0.30","5.60","0.044","43.00","160.00","0.9949","3.60","0.41","10.60","6"
"6.50","0.34","0.36","11.00","0.052","53.00","247.00","0.9984","3.44","0.55","9.30","6"
"7.00","0.19","0.23","5.70","0.123","27.00","104.00","0.9954","3.04","0.54","9.40","6"
"6.90","0.18","0.33","1.00","0.054","24.00","164.00","0.9926","3.42","0.51","10.50","5"
"7.20","0.24","0.29","2.20","0.037","37.00","102.00","0.992","3.27","0.64","11.00","7"
"6.10","0.34","0.46","4.70","0.029","21.00","94.00","0.991","3.29","0.62","12.30","6"
"7.60","0.26","0.58","7.90","0.041","62.00","180.00","0.9966","3.07","0.38","9.00","5"
